Pos,Strand,Locus_tag,Product,UTRlength,GeneLength,Primary,Secondary,Internal,Antisense,Putative sRNA,Putative asRNA
4483977,+,b4261,lipopolysaccharide export ABC permease of the LptBFGC export complex,264.0,1101.0,0,1,0,0,0,1
4484032,+,b4261,lipopolysaccharide export ABC permease of the LptBFGC export complex,209.0,1101.0,1,0,0,0,0,1
4484083,+,b4261,lipopolysaccharide export ABC permease of the LptBFGC export complex,158.0,1101.0,0,1,0,0,0,0
4484133,-,b4260,multifunctional aminopeptidase A: a cyteinylglycinase%2C transcription regulator and site-specific recombination factor,159.0,1512.0,1,0,0,0,0,0
4484159,-,b4260,multifunctional aminopeptidase A: a cyteinylglycinase%2C transcription regulator and site-specific recombination factor,185.0,1512.0,0,1,0,0,0,1
4484161,-,b4260,multifunctional aminopeptidase A: a cyteinylglycinase%2C transcription regulator and site-specific recombination factor,187.0,1512.0,0,1,0,0,0,1
4484241,-,b4260,multifunctional aminopeptidase A: a cyteinylglycinase%2C transcription regulator and site-specific recombination factor,267.0,1512.0,0,1,0,0,0,1
4484489,-,b4261,lipopolysaccharide export ABC permease of the LptBFGC export complex,,1101.0,0,0,0,1,0,1
4484992,-,b4261,lipopolysaccharide export ABC permease of the LptBFGC export complex,,1101.0,0,0,0,1,0,1
4485445,+,b4262,lipopolysaccharide export ABC permease of the LptBFGC export complex,,1083.0,0,0,1,0,0,0
4485912,+,b4262,lipopolysaccharide export ABC permease of the LptBFGC export complex,,1083.0,0,0,1,0,0,0
4486410,-,b4262,lipopolysaccharide export ABC permease of the LptBFGC export complex,,1083.0,0,0,0,1,0,1
4486517,+,b4263,conserved protein%2C DUF853 family with NTPase fold,,1503.0,0,0,0,1,0,1
4487413,+,b4263,conserved protein%2C DUF853 family with NTPase fold,,1503.0,0,0,0,1,0,1
4488103,+,b4263,conserved protein%2C DUF853 family with NTPase fold,,1503.0,0,0,0,1,0,1
4488106,-,b4263,conserved protein%2C DUF853 family with NTPase fold,20.0,1503.0,0,1,0,0,0,0
4488149,-,b4263,conserved protein%2C DUF853 family with NTPase fold,63.0,1503.0,1,0,0,0,0,0
4488769,-,b4264,DNA-binding transcriptional repressor%2C 5-gluconate-binding,,999.0,0,0,1,0,0,0
4488803,+,b4264,DNA-binding transcriptional repressor%2C 5-gluconate-binding,,999.0,0,0,0,1,0,1
4489027,+,b4264,DNA-binding transcriptional repressor%2C 5-gluconate-binding,,999.0,0,0,0,1,0,1
4489211,-,b4264,DNA-binding transcriptional repressor%2C 5-gluconate-binding,49.0,999.0,0,1,0,0,0,0
4489327,-,b4264,DNA-binding transcriptional repressor%2C 5-gluconate-binding,165.0,999.0,1,0,0,0,0,0
4489346,+,b4265,L-idonate and D-gluconate transporter,,1320.0,0,0,0,1,0,1
4489593,-,b4265,L-idonate and D-gluconate transporter,,1320.0,0,0,1,0,0,0
4489666,-,b4265,L-idonate and D-gluconate transporter,,1320.0,0,0,1,0,0,0
4489823,+,b4265,L-idonate and D-gluconate transporter,,1320.0,0,0,0,1,0,1
4490000,-,b4265,L-idonate and D-gluconate transporter,,1320.0,0,0,1,0,0,0
4490507,+,b4265,L-idonate and D-gluconate transporter,,1320.0,0,0,0,1,0,1
4492458,-,b4267,L-idonate 5-dehydrogenase%2C NAD-binding,29.0,1032.0,1,0,0,0,0,0
4492508,-,b4267,L-idonate 5-dehydrogenase%2C NAD-binding,79.0,1032.0,0,1,0,0,0,0
4494406,+,b4270,tRNA-Leu,22.0,85.0,1,0,0,0,0,0
4494598,+,b4271,pseudo,100.0,1266.0,1,0,0,0,0,0
4494875,+,b4271,pseudo,,1266.0,0,0,1,0,0,0
4495236,-,b4271,pseudo,,1266.0,0,0,0,1,0,1
4495305,-,b4271,pseudo,,1266.0,0,0,0,1,0,1
4495365,+,b4271,pseudo,,1266.0,0,0,1,0,0,0
4495567,-,b4271,pseudo,,1266.0,0,0,0,1,0,1
4495684,-,b4271,pseudo,,1266.0,0,0,0,1,0,1
4495703,+,b4271,pseudo,,1266.0,0,0,1,0,0,0
4495709,+,b4271,pseudo,,1266.0,0,0,1,0,0,0
4495883,+,b4271,pseudo,,1266.0,0,0,1,0,0,0
4496267,+,b4272,IS2 repressor TnpA,28.0,366.0,1,0,0,0,0,0
4496579,+,b4273,IS2 transposase TnpB,39.0,906.0,1,0,0,0,0,0
4496753,-,b4272,IS2 repressor TnpA,,366.0,0,0,0,1,0,1
4496765,+,b4273,IS2 transposase TnpB,,906.0,0,0,1,0,0,0
4497407,-,b4273,IS2 transposase TnpB,,906.0,0,0,0,1,0,1
4497592,-,b4273,IS2 transposase TnpB,,906.0,0,0,0,1,0,1
4497961,-,b4575,pseudo,,1199.0,0,0,1,0,0,0
4497994,-,b4575,pseudo,,1199.0,0,0,1,0,0,0
4498168,-,b4575,pseudo,,1199.0,0,0,1,0,0,0
4498213,+,b4575,pseudo,,1199.0,0,0,0,1,0,1
4498322,+,b4575,pseudo,,1199.0,0,0,0,1,0,1
4498332,-,b4575,pseudo,,1199.0,0,0,1,0,0,0
4498435,+,b4575,pseudo,,1199.0,0,0,0,1,0,1
4498509,+,b4575,pseudo,,1199.0,0,0,0,1,0,1
4498527,-,b4575,pseudo,,1199.0,0,0,1,0,0,0
4498633,+,b4575,pseudo,,1199.0,0,0,0,1,0,1
4498801,+,b4575,pseudo,,1199.0,0,0,0,1,0,1
4499096,+,b4277,KpLE2 phage-like element%3B putative protein,187.0,330.0,1,0,0,0,0,0
4500078,+,b4278,IS4 transposase,,1329.0,0,0,0,1,0,1
4500954,-,b4278,IS4 transposase,,1329.0,0,0,1,0,0,0
4501274,-,b4278,IS4 transposase,,1329.0,0,0,1,0,0,0
4501323,-,b4278,IS4 transposase,,1329.0,0,0,1,0,0,0
4501547,-,b4278,IS4 transposase,93.0,1329.0,1,0,0,0,0,0
4501558,-,b4278,IS4 transposase,104.0,1329.0,0,1,0,0,0,0
4502053,-,b4279,putative transporter,,1218.0,0,0,0,1,0,1
4502255,-,b4279,putative transporter,,1218.0,0,0,0,1,0,1
4503932,+,b4280,putative oxidoreductase,,1119.0,0,0,1,0,0,0
4504041,+,b4280,putative oxidoreductase,,1119.0,0,0,1,0,0,0
4504258,-,b4280,putative oxidoreductase,,1119.0,0,0,0,1,0,1
4504276,+,b4655,hypothetical protein,195.0,126.0,0,1,0,0,0,0
4504312,+,b4655,hypothetical protein,159.0,126.0,1,0,0,0,0,0
4504497,-,b4280,putative oxidoreductase,,1119.0,0,0,0,1,0,1
4504605,+,b4281,pseudo,,231.0,0,0,0,1,0,1
4504925,-,b4281,pseudo,46.0,231.0,1,0,0,0,0,1
4505042,-,b4281,pseudo,163.0,231.0,0,1,0,0,0,1
4505065,+,b4623,pseudo,155.0,255.0,1,0,0,0,0,0
4505200,+,b4623,pseudo,20.0,255.0,0,1,0,0,0,0
4505593,-,b4284,IS30 transposase,,1152.0,0,0,1,0,0,0
4505614,+,b4284,IS30 transposase,,1152.0,0,0,0,1,0,1
4505808,+,b4284,IS30 transposase,,1152.0,0,0,0,1,0,1
4506097,+,b4284,IS30 transposase,,1152.0,0,0,0,1,0,1
4506361,+,b4284,IS30 transposase,,1152.0,0,0,0,1,0,1
4506655,-,b4284,IS30 transposase,15.0,1152.0,1,0,0,0,0,0
4506727,+,b4284,IS30 transposase,,1152.0,0,0,0,1,0,1
4506979,-,b4561,pseudo,14.0,267.0,1,0,0,0,0,1
4507511,-,b4623,pseudo,,785.0,0,0,0,1,0,1
4507788,+,b4286,pseudo,39.0,330.0,1,0,0,0,0,0
4509660,-,b4287,KpLE2 phage-like element%3B iron-dicitrate transporter subunit,180.0,768.0,1,0,0,0,0,0
4510296,-,b4288,KpLE2 phage-like element%3B iron-dicitrate transporter subunit,,957.0,0,0,1,0,0,0
4511292,+,b4289,KpLE2 phage-like element%3B iron-dicitrate transporter subunit,,999.0,0,0,0,1,0,1
4512323,-,b4290,KpLE2 phage-like element%3B iron-dicitrate transporter subunit,,903.0,0,0,1,0,0,0
4512706,-,b4291,KpLE2 phage-like element%3B ferric citrate outer membrane transporter,,2325.0,0,0,1,0,0,0
4516286,-,b4293,KpLE2 phage-like element%3B RNA polymerase%2C sigma 19 factor,28.0,522.0,1,0,0,0,0,0
4516390,+,b4294,IS1 repressor TnpA,160.0,276.0,0,1,0,0,0,0
4516403,+,b4294,IS1 repressor TnpA,147.0,276.0,1,0,0,0,0,0
4516535,+,b4294,IS1 repressor TnpA,15.0,276.0,0,1,0,0,0,0
4517116,+,b4576,pseudo,,504.0,0,0,1,0,0,0
4517138,+,b4576,pseudo,,504.0,0,0,1,0,0,0
4517903,-,b4295,putative DNA-binding transcriptional regulator%3B KpLE2 phage-like element,,987.0,0,0,1,0,0,0
4518269,-,b4295,putative DNA-binding transcriptional regulator%3B KpLE2 phage-like element,,987.0,0,0,1,0,0,0
4518365,+,b4295,putative DNA-binding transcriptional regulator%3B KpLE2 phage-like element,,987.0,0,0,0,1,0,1
4518437,-,b4295,putative DNA-binding transcriptional regulator%3B KpLE2 phage-like element,90.0,987.0,1,0,0,0,0,0
4518532,-,b4295,putative DNA-binding transcriptional regulator%3B KpLE2 phage-like element,185.0,987.0,0,1,0,0,0,0
4518708,+,b4296,KpLE2 phage-like element%3B predicted transporter,,1350.0,0,0,0,1,0,1
4518738,-,b4296,KpLE2 phage-like element%3B predicted transporter,,1350.0,0,0,1,0,0,0
4519109,+,b4296,KpLE2 phage-like element%3B predicted transporter,,1350.0,0,0,0,1,0,1
4519200,+,b4296,KpLE2 phage-like element%3B predicted transporter,,1350.0,0,0,0,1,0,1
4519235,-,b4296,KpLE2 phage-like element%3B predicted transporter,,1350.0,0,0,1,0,0,0
4519268,+,b4296,KpLE2 phage-like element%3B predicted transporter,,1350.0,0,0,0,1,0,1
4519497,-,b4296,KpLE2 phage-like element%3B predicted transporter,,1350.0,0,0,1,0,0,0
4519519,-,b4296,KpLE2 phage-like element%3B predicted transporter,,1350.0,0,0,1,0,0,0
4519682,+,b4296,KpLE2 phage-like element%3B predicted transporter,,1350.0,0,0,0,1,0,1
4519824,-,b4296,KpLE2 phage-like element%3B predicted transporter,,1350.0,0,0,1,0,0,0
4519979,-,b4296,KpLE2 phage-like element%3B predicted transporter,,1350.0,0,0,1,0,0,0
4520272,+,b4297,KpLE2 phage-like element%3B predicted dehydratase,,1968.0,0,0,0,1,0,1
4520411,+,b4297,KpLE2 phage-like element%3B predicted dehydratase,,1968.0,0,0,0,1,0,1
4520620,-,b4297,KpLE2 phage-like element%3B predicted dehydratase,,1968.0,0,0,1,0,0,0
4520675,+,b4297,KpLE2 phage-like element%3B predicted dehydratase,,1968.0,0,0,0,1,0,1
4520715,-,b4297,KpLE2 phage-like element%3B predicted dehydratase,,1968.0,0,0,1,0,0,0
4520728,+,b4297,KpLE2 phage-like element%3B predicted dehydratase,,1968.0,0,0,0,1,0,1
4521708,-,b4297,KpLE2 phage-like element%3B predicted dehydratase,,1968.0,0,0,1,0,0,0
4521726,+,b4297,KpLE2 phage-like element%3B predicted dehydratase,,1968.0,0,0,0,1,0,1
4521754,+,b4297,KpLE2 phage-like element%3B predicted dehydratase,,1968.0,0,0,0,1,0,1
4522148,+,b4297,KpLE2 phage-like element%3B predicted dehydratase,,1968.0,0,0,0,1,0,1
4522321,+,b4298,KpLE2 phage-like element%3B predicted lyase%2Fsynthase,,906.0,0,0,0,1,0,1
4522499,-,b4298,KpLE2 phage-like element%3B predicted lyase%2Fsynthase,,906.0,0,0,1,0,0,0
4523575,-,b4299,KpLE2 phage-like element%3B predicted DNA-binding transcriptional regulator,,789.0,0,0,1,0,0,0
4523846,-,b4299,KpLE2 phage-like element%3B predicted DNA-binding transcriptional regulator,20.0,789.0,1,0,0,0,0,0
4524136,+,b4300,KpLE2 phage-like element%3B predicted DNA-binding transcriptional regulator,,783.0,0,0,0,1,0,1
4524225,-,b4300,KpLE2 phage-like element%3B predicted DNA-binding transcriptional regulator,,783.0,0,0,1,0,0,0
4524241,+,b4300,KpLE2 phage-like element%3B predicted DNA-binding transcriptional regulator,,783.0,0,0,0,1,0,1
4524491,+,b4300,KpLE2 phage-like element%3B predicted DNA-binding transcriptional regulator,,783.0,0,0,0,1,0,1
4524716,+,b4300,KpLE2 phage-like element%3B predicted DNA-binding transcriptional regulator,,783.0,0,0,0,1,0,1
4524769,-,b4300,KpLE2 phage-like element%3B predicted DNA-binding transcriptional regulator,,783.0,0,0,1,0,0,0
4525799,+,b4624,novel sRNA%2C function unknown,201.0,90.0,0,1,0,0,0,1
4525903,+,b4624,novel sRNA%2C function unknown,97.0,90.0,0,1,0,0,0,1
4525907,-,b4302,KpLE2 phage-like element%3B predicted phosphotransferase enzyme IIA component,,432.0,0,0,1,0,0,1
4525999,+,b4624,novel sRNA%2C function unknown,1.0,90.0,1,0,0,0,0,1
4526259,+,b4303,KpLE2 phage-like element%3B predicted nucleoside triphosphatase,,807.0,0,0,0,1,0,1
4526464,-,b4303,KpLE2 phage-like element%3B predicted nucleoside triphosphatase,,807.0,0,0,1,0,0,0
4527331,+,b4304,KpLE2 phage-like element%3B predicted phosphotransferase enzyme IIC component,,1314.0,0,0,0,1,0,1
4527669,-,b4304,KpLE2 phage-like element%3B predicted phosphotransferase enzyme IIC component,,1314.0,0,0,1,0,0,0
4527679,-,b4304,KpLE2 phage-like element%3B predicted phosphotransferase enzyme IIC component,,1314.0,0,0,1,0,0,0
4528408,+,b4565,putative enzyme IIB component of PTS,,279.0,0,0,0,1,0,1
4528515,+,b4565,putative enzyme IIB component of PTS,,279.0,0,0,0,1,0,1
4528839,+,b4305,KpLE2 phage-like element%3B predicted endoglucanase with Zn-dependent exopeptidase domain,,1122.0,0,0,0,1,0,1
4530381,+,b4656,pseudo,,261.0,0,0,0,1,0,1
4530384,-,b4656,pseudo,51.0,261.0,1,0,0,0,0,0
4531810,+,b4307,KpLE2 phage-like element%3B predicted acetyltransferase,,546.0,0,0,0,1,0,1
4532057,+,b4566,hypothetical protein,,258.0,0,0,0,1,0,1
4532082,-,b4566,hypothetical protein,6.0,258.0,0,1,0,0,0,0
4532247,-,b4566,hypothetical protein,171.0,258.0,1,0,0,0,0,0
4532661,-,b4657,pseudo,,246.0,0,0,1,0,0,0
4532957,-,b4657,pseudo,259.0,246.0,1,0,0,0,0,1
4533036,-,b4308,pseudo,,1241.0,0,0,0,1,0,1
4533212,-,b4308,pseudo,,1241.0,0,0,0,1,0,1
4533523,+,b4308,pseudo,,1241.0,0,0,1,0,0,0
4534032,+,b4308,pseudo,,1241.0,0,0,1,0,0,0
4534041,+,b4308,pseudo,,1241.0,0,0,1,0,0,0
4534141,-,b4308,pseudo,,1241.0,0,0,0,1,0,1
4534601,+,b4309,9-O-acetyl N-acetylneuraminic acid esterase,,981.0,0,0,0,1,0,1
4535002,+,b4309,9-O-acetyl N-acetylneuraminic acid esterase,,981.0,0,0,0,1,0,1
4535452,+,b4309,9-O-acetyl N-acetylneuraminic acid esterase,,981.0,0,0,0,1,0,1
4535764,-,b4309,9-O-acetyl N-acetylneuraminic acid esterase,147.0,981.0,1,0,0,0,0,0
4536423,-,b4310,N-acetylneuraminic acid mutarotase,,1107.0,0,0,1,0,0,0
4536750,-,b4310,N-acetylneuraminic acid mutarotase,,1107.0,0,0,1,0,0,0
4536927,-,b4310,N-acetylneuraminic acid mutarotase,139.0,1107.0,1,0,0,0,0,0
4536943,+,b4311,N-acetylnuraminic acid outer membrane channel protein,,717.0,0,0,0,1,0,1
4539893,+,b4313,tyrosine recombinase%2Finversion of on%2Foff regulator of fimA,167.0,597.0,0,1,0,0,0,0
4539896,+,b4313,tyrosine recombinase%2Finversion of on%2Foff regulator of fimA,164.0,597.0,1,0,0,0,0,0
4540245,+,b4313,tyrosine recombinase%2Finversion of on%2Foff regulator of fimA,,597.0,0,0,1,0,0,0
4540461,-,b4313,tyrosine recombinase%2Finversion of on%2Foff regulator of fimA,,597.0,0,0,0,1,0,1
4540717,-,b4313,tyrosine recombinase%2Finversion of on%2Foff regulator of fimA,,597.0,0,0,0,1,0,1
4541009,+,b4314,major type 1 subunit fimbrin %28pilin%29,129.0,549.0,1,0,0,0,0,0
4541072,-,b4314,major type 1 subunit fimbrin %28pilin%29,,549.0,0,0,0,1,0,1
4541117,+,b4314,major type 1 subunit fimbrin %28pilin%29,21.0,549.0,0,1,0,0,0,0
4541558,+,b4315,fimbrial protein involved in type 1 pilus biosynthesis,193.0,540.0,1,0,0,0,0,0
4541987,-,b4315,fimbrial protein involved in type 1 pilus biosynthesis,,540.0,0,0,0,1,0,1
4542402,+,b4316,periplasmic chaperone,,726.0,0,0,1,0,0,0
4542535,+,b4316,periplasmic chaperone,,726.0,0,0,1,0,0,0
4542691,+,b4316,periplasmic chaperone,,726.0,0,0,1,0,0,0
4543343,+,b4317,outer membrane usher protein%2C type 1 fimbrial synthesis,,2637.0,0,0,1,0,0,0
4543674,-,b4317,outer membrane usher protein%2C type 1 fimbrial synthesis,,2637.0,0,0,0,1,0,1
4544008,+,b4317,outer membrane usher protein%2C type 1 fimbrial synthesis,,2637.0,0,0,1,0,0,0
4545894,-,b4318,minor component of type 1 fimbriae,,531.0,0,0,0,1,0,1
4546999,+,b4320,minor component of type 1 fimbriae,,903.0,0,0,1,0,0,0
4547113,-,b4320,minor component of type 1 fimbriae,,903.0,0,0,0,1,0,1
4547188,+,b4320,minor component of type 1 fimbriae,,903.0,0,0,1,0,0,0
4547292,-,b4320,minor component of type 1 fimbriae,,903.0,0,0,0,1,0,1
4547573,+,b4320,minor component of type 1 fimbriae,,903.0,0,0,1,0,0,0
4548923,-,b4321,fructuronate transporter,,1344.0,0,0,1,0,0,0
4549357,-,b4321,fructuronate transporter,38.0,1344.0,1,0,0,0,0,0
4549544,+,b4322,mannonate hydrolase,115.0,1185.0,1,0,0,0,0,0
4550909,-,b4322,mannonate hydrolase,,1185.0,0,0,0,1,0,1
4550969,-,b4323,D-mannonate oxidoreductase%2C NAD-dependent,,1461.0,0,0,0,1,0,1
4551757,+,b4323,D-mannonate oxidoreductase%2C NAD-dependent,,1461.0,0,0,1,0,0,0
4552503,+,b4324,DNA-binding transcriptional repressor,96.0,774.0,1,0,0,0,0,0
4553325,+,b4324,DNA-binding transcriptional repressor,,774.0,0,0,1,0,0,0
4554879,+,b4326,RpoS stabilzer after DNA damage%2C anti-RssB factor,137.0,393.0,1,0,0,0,0,0
4555878,-,b4327,hypochlorite-responsive transcription factor,,912.0,0,0,1,0,0,0
4555966,+,b4327,hypochlorite-responsive transcription factor,,912.0,0,0,0,1,0,1
4556276,-,b4327,hypochlorite-responsive transcription factor,,912.0,0,0,1,0,0,0
4556338,-,b4327,hypochlorite-responsive transcription factor,26.0,912.0,1,0,0,0,0,0
4556577,-,b4327,hypochlorite-responsive transcription factor,265.0,912.0,0,1,0,0,0,0
4557421,+,b4328,isoaspartyl dipeptidase,,1173.0,0,0,0,1,0,1
4557438,-,b4328,isoaspartyl dipeptidase,,1173.0,0,0,1,0,0,0
4557542,-,b4328,isoaspartyl dipeptidase,,1173.0,0,0,1,0,0,0
4557550,+,b4328,isoaspartyl dipeptidase,,1173.0,0,0,0,1,0,1
4557669,-,b4328,isoaspartyl dipeptidase,120.0,1173.0,1,0,0,0,0,0
4558951,-,b4330,putative inner membrane protein,248.0,684.0,1,0,0,0,0,1
4559172,+,b4331,RNA 2%27-phosphotransferase,,555.0,0,0,1,0,0,0
4559517,+,b4332,putative inner membrane protein,,1179.0,0,0,0,1,0,1
4559522,+,b4332,putative inner membrane protein,,1179.0,0,0,0,1,0,1
4560816,-,b4332,putative inner membrane protein,118.0,1179.0,1,0,0,0,0,0
4561140,-,b4333,hypothetical protein,,861.0,0,0,1,0,0,0
4561284,-,b4333,hypothetical protein,,861.0,0,0,1,0,0,0
4561293,-,b4333,hypothetical protein,,861.0,0,0,1,0,0,0
4561420,+,b4333,hypothetical protein,,861.0,0,0,0,1,0,1
4561772,-,b4333,hypothetical protein,146.0,861.0,1,0,0,0,0,0
4562035,-,b4334,putative ATPase%2C activator of %28R%29-hydroxyglutaryl-CoA dehydratase,,768.0,0,0,1,0,0,0
4562696,-,b4334,putative ATPase%2C activator of %28R%29-hydroxyglutaryl-CoA dehydratase,,768.0,0,0,1,0,0,0
4563912,-,b4335,putative 2-hydroxyglutaryl-CoA dehydratase,39.0,1152.0,1,0,0,0,0,0
4563928,-,b4335,putative 2-hydroxyglutaryl-CoA dehydratase,55.0,1152.0,0,1,0,0,0,0
4565269,-,b4336,zinc-type alcohol dehydrogenase-like protein,0.0,1281.0,1,0,0,0,0,0
4565517,-,b4336,zinc-type alcohol dehydrogenase-like protein,248.0,1281.0,0,1,0,0,0,0
4565811,+,b4337,multidrug efflux system protein,,1233.0,0,0,0,1,0,1
4566777,-,b4337,multidrug efflux system protein,235.0,1233.0,0,1,0,0,0,0
4566790,-,b4337,multidrug efflux system protein,248.0,1233.0,1,0,0,0,0,0
4567340,-,b4339,pseudo,,921.0,0,0,0,1,0,1
4567397,+,b4339,pseudo,,921.0,0,0,1,0,0,0
4567624,+,b4339,pseudo,,921.0,0,0,1,0,0,0
4567661,-,b4339,pseudo,,921.0,0,0,0,1,0,1
4567674,+,b4339,pseudo,,921.0,0,0,1,0,0,0
4567837,+,b4339,pseudo,,921.0,0,0,1,0,0,0
4568002,-,b4339,pseudo,,921.0,0,0,0,1,0,1
4568093,+,b4340,fused predicted DNA-binding transcriptional regulator%2Fpredicted aminotransferase,,1413.0,0,0,0,1,0,1
4568592,-,b4340,fused predicted DNA-binding transcriptional regulator%2Fpredicted aminotransferase,,1413.0,0,0,1,0,0,0
4568843,-,b4340,fused predicted DNA-binding transcriptional regulator%2Fpredicted aminotransferase,,1413.0,0,0,1,0,0,0
4569664,-,b4340,fused predicted DNA-binding transcriptional regulator%2Fpredicted aminotransferase,67.0,1413.0,1,0,0,0,0,0
4570183,+,b4342,pseudo,254.0,1503.0,1,0,0,0,0,0
4570310,+,b4342,pseudo,127.0,1503.0,0,1,0,0,0,0
4570477,+,b4342,pseudo,,1503.0,0,0,1,0,0,0
4570599,-,b4342,pseudo,,1503.0,0,0,0,1,0,1
4570623,+,b4342,pseudo,,1503.0,0,0,1,0,0,0
4570729,+,b4342,pseudo,,1503.0,0,0,1,0,0,0
4571164,+,b4342,pseudo,,1503.0,0,0,1,0,0,0
4571291,-,b4342,pseudo,,1503.0,0,0,0,1,0,1
4571666,+,b4486,pseudo,276.0,2937.0,1,0,0,0,0,0
4572167,+,b4486,pseudo,,2937.0,0,0,1,0,0,0
4572626,-,b4486,pseudo,,2937.0,0,0,0,1,0,1
4572630,+,b4486,pseudo,,2937.0,0,0,1,0,0,0
4572777,-,b4486,pseudo,,2937.0,0,0,0,1,0,1
4573087,-,b4486,pseudo,,2937.0,0,0,0,1,0,1
4573293,+,b4486,pseudo,,2937.0,0,0,1,0,0,0
4573427,-,b4486,pseudo,,2937.0,0,0,0,1,0,1
4573561,+,b4486,pseudo,,2937.0,0,0,1,0,0,0
4574539,-,b4486,pseudo,,2937.0,0,0,0,1,0,1
4574763,+,b4486,pseudo,,2937.0,0,0,1,0,0,0
4574801,+,b4486,pseudo,,2937.0,0,0,1,0,0,0
4576368,-,b4346,5-methylcytosine-specific restriction enzyme McrBC%2C subunit McrB,,1380.0,0,0,1,0,0,0
4576539,+,b4346,5-methylcytosine-specific restriction enzyme McrBC%2C subunit McrB,,1380.0,0,0,0,1,0,1
4576550,+,b4346,5-methylcytosine-specific restriction enzyme McrBC%2C subunit McrB,,1380.0,0,0,0,1,0,1
4576930,+,b4346,5-methylcytosine-specific restriction enzyme McrBC%2C subunit McrB,,1380.0,0,0,0,1,0,1
4576931,-,b4346,5-methylcytosine-specific restriction enzyme McrBC%2C subunit McrB,,1380.0,0,0,1,0,0,0
4577222,-,b4346,5-methylcytosine-specific restriction enzyme McrBC%2C subunit McrB,,1380.0,0,0,1,0,0,0
4577384,-,b4346,5-methylcytosine-specific restriction enzyme McrBC%2C subunit McrB,24.0,1380.0,1,0,0,0,0,0
4577858,+,b4625,sRNA antisense regulator destabilizing divergent and overlapping symE mRNA,0.0,77.0,1,0,0,0,0,1
4577940,-,b4347,toxic peptide regulated by antisense sRNA symR,77.0,342.0,1,0,0,0,0,1
4578061,+,b4348,specificity determinant for hsdM and hsdR,,1395.0,0,0,0,1,0,1
4581132,-,b4349,DNA methyltransferase M,61.0,1590.0,0,1,0,0,0,0
4581252,-,b4349,DNA methyltransferase M,181.0,1590.0,1,0,0,0,0,0
4581286,-,b4349,DNA methyltransferase M,215.0,1590.0,0,1,0,0,0,0
4581304,+,b4350,endonuclease R Type I restriction enzyme,,3513.0,0,0,0,1,0,1
4581316,-,b4349,DNA methyltransferase M,245.0,1590.0,0,1,0,0,0,0
4581792,-,b4350,endonuclease R Type I restriction enzyme,,3513.0,0,0,1,0,0,0
4583213,+,b4350,endonuclease R Type I restriction enzyme,,3513.0,0,0,0,1,0,1
4583657,-,b4350,endonuclease R Type I restriction enzyme,,3513.0,0,0,1,0,0,0
4584419,+,b4350,endonuclease R Type I restriction enzyme,,3513.0,0,0,0,1,0,1
4584484,-,b4350,endonuclease R Type I restriction enzyme,,3513.0,0,0,1,0,0,0
4584833,-,b4350,endonuclease R Type I restriction enzyme,49.0,3513.0,1,0,0,0,0,0
4584922,-,b4350,endonuclease R Type I restriction enzyme,138.0,3513.0,0,1,0,0,0,1
4584926,+,b4351,methylated adenine and cytosine restriction protein,46.0,915.0,1,0,0,0,0,0
4585347,+,b4351,methylated adenine and cytosine restriction protein,,915.0,0,0,1,0,0,0
4585654,+,b4351,methylated adenine and cytosine restriction protein,,915.0,0,0,1,0,0,0
4585673,+,b4351,methylated adenine and cytosine restriction protein,,915.0,0,0,1,0,0,0
4587041,+,b4353,hypothetical protein,,204.0,0,0,0,1,0,1
4587081,-,b4352,putative GTPase,193.0,957.0,1,0,0,0,0,0
4587139,-,b4353,hypothetical protein,37.0,204.0,1,0,0,0,0,0
4587250,-,b4353,hypothetical protein,148.0,204.0,0,1,0,0,0,0
4587305,+,b4354,putative inner membrane protein,,2151.0,0,0,0,1,0,1
4587682,-,b4354,putative inner membrane protein,,2151.0,0,0,1,0,0,0
